"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-M8MF5JT2\Memory\% Committed Bytes In Use","\\LAPTOP-M8MF5JT2\Processor(_Total)\% Processor Time","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/26/2021 23:55:18.686","0","0","40.754048838455709358","8.8070916610700322735","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:20.675","0","20592.345660218452394","40.752606289636482018","8.6822406376495298019","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:22.685","0","2037.9071628804761076","40.751903071243297916","9.174192609813891508","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:24.697","0","0","40.786379794773267804","8.8782249902035754729","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:26.695","0","36899.872210769695812","40.74889175611289005","8.894303353009958002","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:28.693","0","0","40.753165292728965596","8.8279201345788376187","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:30.678","0","22698.736491075396771","40.753706228163487424","9.0190591055595010772","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:32.681","0","38853.16853220853227","40.752912834461987757","8.9283950020665905356","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:34.696","0","0","40.75031626055722711","8.8199786159356978743","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:36.695","0","2049.1030321622129122","40.749594997789152728","8.8728862991262591464","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:38.692","0","0","40.753057096328831221","9.4371962629270615963","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:40.681","0","0","40.751181785192144957","9.0713394286818687107","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:42.685","0","120589.40426596792531","40.750099891040029831","9.0329788734284992557","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:44.698","0","48836.943112592038233","40.78906654398633691","9.1826144686545152496","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:46.689","0","51431.131504983393825","40.78764201625894259","8.5074299196688958347","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:48.684","0","28743.450469176277693","40.790292700005295501","9.8683485708322411512","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:50.699","0","0","40.776354130538258858","8.8753786689455882453","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:52.695","0","49247.641381945810281","40.749793346214524092","8.5459034467155863268","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:54.693","0","0","40.78764201625894259","8.9562056326706667164","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:56.686","0","55491.827886018363643","40.786487991173395073","9.1847730123353787945","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:55:58.681","0","49275.832631193821726","40.750496587890779665","9.6044241957528591058","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:00.688","0","22450.890172613140749","40.750388391490652396","9.1004278494658308318","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:02.672","0","169242.83392860481399","40.783566851351309879","9.1307413835629347432","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:04.683","0","138487.86553081238526","40.745970616290804855","9.229844308714241663","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:06.696","0","44774.945428796178021","40.782881630766873116","8.7105105174937413892","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:08.687","0","0","40.743933022195456317","8.9051514785342789082","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:10.675","0","0","40.745123112747705818","8.8455384253900319891","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:12.687","0","2035.7190161055891622","40.744473980913049616","9.0115723982878712661","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:56:14.685","0","0","40.743824825795329048","8.9375961775435381895","100","100","100","100","100","100","100","100","100","100","100","100"
